begin_day,year,month,cz_type,damage_property,event_type_debris flow,event_type_dense fog,event_type_flash flood,event_type_flood,event_type_hail,event_type_heavy rain,event_type_heavy snow,event_type_high surf,event_type_high wind,event_type_lightning,event_type_strong wind,event_type_thunderstorm wind,event_type_wildfire,event_type_winter storm,event_type_winter weather,begin_azimuth_ene,begin_azimuth_ese,begin_azimuth_n,begin_azimuth_ne,begin_azimuth_nne,begin_azimuth_nnw,begin_azimuth_nw,begin_azimuth_s,begin_azimuth_se,begin_azimuth_sse,begin_azimuth_ssw,begin_azimuth_sw,begin_azimuth_w,begin_azimuth_wnw,begin_azimuth_wsw,begin_hour_of_day,end_hour_of_day,time_of_day_evening,time_of_day_morning,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,lat,lon,county_name,land_area,county_households,humidity,dew_point,wind_direction,wind_speed,air_pressure,precipitation,temperature,duration_hours,property_damage_per_capita,population_density,coast_distance
7,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.1971,-121.3501,Shasta,3776,77907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,23.0,5.591465187537742e-06,47.36334745762712,386.8140068352287
7,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.1971,-121.3501,Tehama,2949,27258.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,23.0,1.5923313323036258e-05,21.295693455408614,386.8140068352287
7,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,40.9299,-122.2247,Shasta,3776,77907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,16.0,5.591465187537742e-06,47.36334745762712,444.0258012360614
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Alpine,738,1764.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,0.000925925925925926,1.4634146341463414,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Amador,595,18239.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,2.722866633992267e-05,61.72436974789916,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Calaveras,1020,28079.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,2.238588793624499e-05,43.79509803921569,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,El Dorado,1708,88861.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,5.461257836904996e-06,107.20608899297424,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Nevada,958,53117.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,1.0144868725398693e-05,102.89352818371607,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Placer,1407,157421.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,2.708434335363756e-06,262.4143567874911,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Sierra,953,2343.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,0.00033647375504710633,3.1185729275970617,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Tuolumne,2221,31370.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,1.8569757293272177e-05,24.24628545700135,287.523122628065
8,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,38.7829,-120.3423,Yuba,632,28001.0,0.6995575221238939,26.418407079646016,184.41176470588235,11.280657627678568,1014.7657142857147,88.69999999999999,35.8341592920354,112.0,1.3599336352386003e-05,116.3496835443038,287.523122628065
26,2014,3,Z,1000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,1,36.5133,-118.0127,Inyo,10197,9512.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.054668707631751585,1.7938609394920075,168.78522801261613
26,2014,3,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,1,0,0,0,0,0,1,35.3053,-117.0005,San Bernardino,20068,708284.0,0.6579999999999999,39.164,242.0,23.960065759999996,1004.3,0.0,50.288,5.716666666666667,4.7637626293302005e-07,104.60339844528603,123.46821830672728
30,2014,3,Z,5000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,1,0,0,0,35.3053,-117.0005,San Bernardino,20068,708284.0,0.4290909090909091,33.161818181818184,236.0,22.584011436363635,1008.8545454545455,0.0,56.74181818181818,10.166666666666666,0.0023818813146651,104.60339844528603,123.46821830672728
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Alpine,738,1764.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,0.000925925925925926,1.4634146341463414,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Amador,595,18239.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,2.722866633992267e-05,61.72436974789916,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Calaveras,1020,28079.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,2.238588793624499e-05,43.79509803921569,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,El Dorado,1708,88861.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,5.461257836904996e-06,107.20608899297424,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Nevada,958,53117.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,1.0144868725398693e-05,102.89352818371607,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Placer,1407,157421.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,2.708434335363756e-06,262.4143567874911,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Sierra,953,2343.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,0.00033647375504710633,3.1185729275970617,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Tuolumne,2221,31370.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,1.8569757293272177e-05,24.24628545700135,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,38.7829,-120.3423,Yuba,632,28001.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-21.0,1.3599336352386003e-05,116.3496835443038,287.523122628065
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,34.5427,-117.0143,San Bernardino,20068,708284.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,3.0,4.7637626293302005e-07,104.60339844528603,82.13757250240201
28,2014,2,C,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,17,0,1,0,0,0,0,0,0,33.7185,-115.2342,Riverside,7209,819390.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,6.0,4.3174872914761575e-07,321.2875572201415,127.5894450401268
28,2014,2,C,50000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,40.466,-120.5471,Lassen,4541,12740.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-2.0,1.5790803436078829,6.972913455186083,403.403757439978
28,2014,2,C,50000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,40.466,-120.5471,Plumas,2553,15698.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-2.0,2.684996241005263,7.294163728946337,403.403757439978
28,2014,2,C,50000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,40.466,-120.5471,Sierra,953,2343.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-2.0,16.823687752355315,3.1185729275970617,403.403757439978
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,33.8486,-117.2412,Riverside,7209,819390.0,0.9,57.74,180.0,13.8565733,1006.8,1.5,60.62,1.0,4.3174872914761575e-07,321.2875572201415,36.800284901349684
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,33.8486,-117.2412,San Bernardino,20068,708284.0,0.9,57.74,180.0,13.8565733,1006.8,1.5,60.62,1.0,4.7637626293302005e-07,104.60339844528603,36.800284901349684
28,2014,2,C,31000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,0,1,0,0,0,0,0,0,37.939,-118.8867,Mono,3049,14003.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,8.0,2.1932927692089996,4.635618235487045,246.41725345988988
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,33.0713,-116.5324,San Diego,4210,1187506.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,5.0,3.0779866396911915e-07,771.7047505938242,43.34094480658035
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,1,0,0,0,0,0,0,33.6256,-117.455,Orange,793,1071573.0,0.95,54.62,136.66666666666666,3.686801266666667,1008.475,0.8999999999999999,56.099999999999994,9.000000000000002,3.1984268857205275e-07,3942.6696090794453,17.11268141461557
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,1,0,0,0,0,0,0,33.6256,-117.455,Riverside,7209,819390.0,0.95,54.62,136.66666666666666,3.686801266666667,1008.475,0.8999999999999999,56.099999999999994,9.000000000000002,4.3174872914761575e-07,321.2875572201415,17.11268141461557
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,1,0,0,0,0,0,0,33.6256,-117.455,San Diego,4210,1187506.0,0.95,54.62,136.66666666666666,3.686801266666667,1008.475,0.8999999999999999,56.099999999999994,9.000000000000002,3.0779866396911915e-07,771.7047505938242,17.11268141461557
22,2014,4,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,1,0,0,0,0,1,0,36.5133,-118.0127,Inyo,10197,9512.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,1.0,5.466870763175159e-05,1.7938609394920075,168.78522801261613
22,2014,4,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,1,0,35.3053,-117.0005,San Bernardino,20068,708284.0,0.33,33.74,240.0,12.675968400000002,1008.1999999999999,0.0,63.559999999999995,3.0,4.7637626293302005e-07,104.60339844528603,123.46821830672728
28,2014,2,Z,1000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,37.8803,-121.8801,Alameda,737,592396.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.0006219710012240389,2181.5359565807325,235.24334546049815
28,2014,2,Z,1000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,37.8803,-121.8801,Contra Costa,717,406788.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.0009018140892218787,1546.549511854951,235.24334546049815
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,36.3718,-120.9214,Monterey,3282,140156.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,2.3338584514849174e-06,130.55301645338207,121.58383442505078
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,36.3718,-120.9214,San Benito,1389,18116.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.729355814958928e-05,41.63066954643629,121.58383442505078
28,2014,2,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,38.3698,-122.6419,Marin,520,112338.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.019204252589693462,500.69038461538463,281.6192528096914
28,2014,2,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,38.3698,-122.6419,Napa,752,55321.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.03561126740500695,186.7087765957447,281.6192528096914
28,2014,2,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,38.3698,-122.6419,Sonoma,1575,207146.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.010028883183568678,316.54603174603176,281.6192528096914
28,2014,2,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,36.9757,-121.9005,Santa Cruz,445,105247.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.01845965273701271,608.676404494382,177.1264721346429
28,2014,2,Z,2500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,36.6769,-121.5047,Monterey,3282,140156.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.005834646128712293,130.55301645338207,149.82401092441825
28,2014,2,Z,2500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,36.6769,-121.5047,San Benito,1389,18116.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.043233895373973194,41.63066954643629,149.82401092441825
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Alpine,738,1764.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.3888888888888888,1.4634146341463414,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Amador,595,18239.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.04084299950988401,61.72436974789916,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Calaveras,1020,28079.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.03357883190436749,43.79509803921569,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,El Dorado,1708,88861.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.008191886755357494,107.20608899297424,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Nevada,958,53117.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.01521730308809804,102.89352818371607,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Placer,1407,157421.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.004062651503045634,262.4143567874911,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Sierra,953,2343.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.5047106325706595,3.1185729275970617,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Tuolumne,2221,31370.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.027854635939908265,24.24628545700135,287.523122628065
28,2014,2,C,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,38.7829,-120.3423,Yuba,632,28001.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.020399004528579005,116.3496835443038,287.523122628065
28,2014,2,C,500.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,41.5611,-120.7585,Modoc,3948,5235.0,0.8533333333333333,34.22,165.0,3.8939249333333334,1008.1666666666666,0.0,38.3,2.85,0.05513895015438906,2.2968591691995948,479.09695907678963
28,2014,2,Z,2000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,37.1726,-122.04,San Mateo,449,273518.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-1.65,0.0026412961368402705,1686.423162583519,192.69185846302938
28,2014,2,Z,2000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,37.1726,-122.04,Santa Clara,1291,651024.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-1.65,0.0010572204722286683,1465.3392718822618,192.69185846302938
28,2014,2,Z,2000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,37.1726,-122.04,Santa Cruz,445,105247.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-1.65,0.007383861094805084,608.676404494382,192.69185846302938
28,2014,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,36.1606,-121.4188,Monterey,3282,140156.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,2.3338584514849174e-06,130.55301645338207,114.81491386458757
28,2014,2,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,36.6165,-121.7566,Monterey,3282,140156.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.011669292257424586,130.55301645338207,151.24134578659408
9,2014,2,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0,1,0,0,1,0,0,0,41.5611,-120.7585,Modoc,3948,5235.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,0.00011027790030877812,2.2968591691995948,479.09695907678963
8,2014,2,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,1,0,0,0,0,38.9481,-119.9683,Alpine,738,1764.0,0.8017857142857143,32.62357142857143,180.74074074074073,11.255691828571429,1018.0076923076923,76.19999999999999,38.222857142857144,27.0,0.000925925925925926,1.4634146341463414,300.73336894754556
8,2014,2,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,1,0,0,0,0,38.9481,-119.9683,El Dorado,1708,88861.0,0.8017857142857143,32.62357142857143,180.74074074074073,11.255691828571429,1018.0076923076923,76.19999999999999,38.222857142857144,27.0,5.461257836904996e-06,107.20608899297424,300.73336894754556
